type,lat,lng,distance,price,year_built,land_size,building_area,rooms,bathroom,car,suburb_grouped,count_1km,price_mean_1km,review_mean_1km,count_2km,price_mean_2km,review_mean_2km,count_2.5km,price_mean_2.5km,review_mean_2.5km,council_area
h,-37.7094,145.0877,14.9,706000.0,,581.0,,4,1,2.0,Watsonia,1.0,100.0,,9.0,63.55555555555556,9.4,18.0,58.22222222222222,8.6,Brimbank
h,-37.7088,145.0893,14.9,725000.0,,545.0,,3,1,1.0,Watsonia,2.0,80.0,,8.0,67.125,9.5,17.0,55.76470588235294,9.333333333333334,Brimbank
h,-37.7101,145.0785,14.9,808000.0,,265.0,260.0,3,2,2.0,Watsonia,2.0,85.5,9.5,13.0,61.61538461538461,8.375,37.0,97.24324324324324,8.681818181818182,Brimbank
h,-37.7147,145.0752,14.9,711000.0,,658.0,,3,1,2.0,Watsonia,4.0,60.25,9.25,13.0,75.92307692307692,8.7,35.0,74.34285714285714,8.583333333333334,Brimbank
u,-37.7125,145.0768,14.9,537000.0,1960.0,327.0,95.0,3,1,2.0,Watsonia,3.0,68.66666666666667,9.333333333333334,13.0,71.3076923076923,8.555555555555555,39.0,102.33333333333333,8.625,Brimbank
h,-37.7122,145.0765,14.9,1171000.0,2010.0,670.0,325.0,4,3,2.0,Watsonia,3.0,68.66666666666667,9.333333333333334,14.0,68.35714285714286,8.5,41.0,100.8780487804878,8.692307692307692,Brimbank
h,-37.7118,145.088,14.9,662000.0,1960.0,605.0,114.0,2,1,2.0,Watsonia,2.0,98.0,9.0,10.0,65.6,9.4,20.0,62.6,8.545454545454545,Brimbank
h,-37.7023,145.0775,14.9,800000.0,2000.0,595.0,,3,2,2.0,Watsonia,4.0,44.0,9.666666666666666,34.0,93.05882352941177,8.863636363636363,47.0,87.91489361702128,9.0,Brimbank
h,-37.7112,145.0869,14.9,922000.0,1960.0,798.0,153.0,3,1,2.0,Watsonia,1.0,96.0,9.0,9.0,63.55555555555556,9.4,20.0,66.1,8.0,Brimbank
t,-37.7143,145.0781,14.9,485000.0,,184.0,,2,1,1.0,Watsonia,3.0,68.66666666666667,9.333333333333334,14.0,73.35714285714286,8.555555555555555,30.0,75.46666666666667,8.45,Brimbank
h,-37.7084,145.0788,14.9,860500.0,1960.0,767.0,147.0,3,2,0.0,Watsonia,3.0,69.0,9.5,14.0,69.28571428571429,8.5,38.0,94.15789473684211,8.91304347826087,Brimbank
h,-37.7115,145.088,14.9,702000.0,1970.0,604.0,97.0,3,1,1.0,Watsonia,2.0,98.0,9.0,9.0,63.55555555555556,9.4,19.0,64.3157894736842,8.6,Brimbank
h,-37.7165,145.0759,14.9,627500.0,2000.0,319.0,96.0,3,1,1.0,Watsonia,4.0,60.25,9.25,13.0,75.92307692307692,8.7,34.0,66.88235294117646,8.391304347826088,Brimbank
h,-37.711,145.0854,14.9,632000.0,,650.0,,3,1,2.0,Watsonia,1.0,96.0,9.0,10.0,53.8,9.285714285714286,18.0,61.22222222222222,8.0,Brimbank
h,-37.7163,145.08700000000005,14.9,601000.0,,653.0,,3,1,1.0,Watsonia,1.0,96.0,9.0,12.0,69.25,8.166666666666666,23.0,64.65217391304348,8.153846153846153,Brimbank
u,-37.7141,145.0754,14.9,549000.0,1980.0,456.2983399358612,89.0,3,1,1.0,Watsonia,4.0,60.25,9.25,13.0,75.92307692307692,8.7,38.0,85.65789473684211,8.583333333333334,Brimbank
u,-37.7167,145.0807,14.9,342500.0,,456.2983399358612,,2,1,1.0,Watsonia,1.0,96.0,9.0,14.0,74.5,7.9,22.0,78.31818181818181,8.153846153846153,Brimbank
h,-37.7112,145.0861,14.9,701000.0,1970.0,762.0,98.0,2,1,2.0,Watsonia,1.0,96.0,9.0,9.0,59.77777777777778,9.2,19.0,67.15789473684211,8.0,Brimbank
h,-37.7065,145.0825,14.9,645000.0,1966.0,355.0,111.0,3,1,1.0,Watsonia,1.0,75.0,10.0,11.0,68.72727272727273,9.375,34.0,91.17647058823529,8.95,Brimbank
h,-37.7161,145.0804,14.9,838000.0,,828.0,,3,1,2.0,Watsonia,1.0,96.0,9.0,14.0,74.5,7.9,21.0,78.66666666666667,8.153846153846153,Brimbank
t,-37.8048,144.9424,1.9,1010000.0,1940.0,456.2983399358612,132.0,3,3,2.0,West Melbourne,358.0,120.42737430167598,9.722222222222221,3089.0,122.24247329232762,9.844109480364935,4453.0,123.27689198293285,9.844933184855234,Brimbank
u,-37.8117,144.9518,1.9,650000.0,,456.2983399358612,,3,2,1.0,West Melbourne,2642.0,124.84027252081756,9.885104450499545,5779.0,127.66447482263368,9.85667893483438,6364.0,127.77089880578252,9.858013765978368,Brimbank
h,-37.805,144.9448,1.9,1260000.0,2000.0,506.0,195.0,3,3,2.0,West Melbourne,534.0,118.78464419475655,9.678657074340528,3947.0,124.27818596402331,9.855049875311721,4979.0,124.21148825065274,9.84800601956358,Brimbank
u,-37.8076,144.9456,1.9,460000.0,2000.0,456.2983399358612,52.0,1,1,1.0,West Melbourne,721.0,120.94174757281553,9.747008547008546,4104.0,124.92690058479532,9.859201441008706,5610.0,126.0096256684492,9.847465231045312,Brimbank
h,-37.8073,144.9481,1.9,2370000.0,1880.0,265.0,280.0,3,3,2.0,West Melbourne,1483.0,121.40997977073499,9.833198380566802,4441.0,124.98176086467012,9.857341877960435,6008.0,126.52996005326231,9.852602968848004,Brimbank
t,-37.8094,144.9479,1.9,800000.0,2006.0,54.0,89.0,2,2,2.0,West Melbourne,1732.0,124.41454965357968,9.862258953168045,4693.0,126.14106115491157,9.857784826856992,6023.0,127.08218495766229,9.85345545378851,Brimbank
u,-37.8076,144.9456,1.9,550000.0,1930.0,456.2983399358612,207.0,1,1,1.0,West Melbourne,721.0,120.94174757281553,9.747008547008546,4104.0,124.92690058479532,9.859201441008706,5610.0,126.0096256684492,9.847465231045312,Brimbank
u,-37.8118,144.9526,1.9,660000.0,1998.0,456.2983399358612,100.0,3,2,1.0,West Melbourne,2890.0,125.5553633217993,9.883116883116884,5876.0,127.81705241660994,9.858813523283011,6428.0,127.7255756067206,9.858477710726104,Brimbank
t,-37.8094,144.9452,1.9,1055000.0,2009.0,456.2983399358612,154.0,2,1,1.0,West Melbourne,927.0,123.02912621359224,9.791884816753926,4108.0,125.3006329113924,9.858168761220826,5622.0,126.45144076840982,9.849094567404427,Brimbank
u,-37.8076,144.9474,1.9,995000.0,1940.0,456.2983399358612,153.0,3,1,1.0,West Melbourne,1301.0,121.85088393543428,9.834870848708487,4329.0,124.98544698544698,9.857346647646219,5925.0,126.38075949367088,9.85072094995759,Brimbank
t,-37.8102,144.9515,1.9,1130000.0,2002.0,116.0,,3,2,2.0,West Melbourne,2535.0,123.59723865877712,9.876842605801237,5711.0,127.32411136403432,9.856703971911346,6314.0,127.57633829585049,9.857426528991263,Brimbank
u,-37.806,144.942,1.9,443000.0,1900.0,547.0,58.0,1,1,1.0,West Melbourne,375.0,123.32533333333333,9.732441471571907,3042.0,122.37738330046022,9.846774193548388,4466.0,123.57836990595611,9.844894561598224,Brimbank
t,-37.8067,144.9435,1.9,1120000.0,2008.0,801.0,122.0,3,3,1.0,West Melbourne,549.0,122.9271402550091,9.695852534562212,3638.0,124.22677295217153,9.85796221322537,4843.0,124.63142680156928,9.849664775657555,Brimbank
u,-37.8076,144.9456,1.9,482000.0,1930.0,456.2983399358612,62.0,1,1,1.0,West Melbourne,721.0,120.94174757281553,9.747008547008546,4104.0,124.92690058479532,9.859201441008706,5610.0,126.0096256684492,9.847465231045312,Brimbank
u,-37.8091,144.952,1.9,620000.0,2002.0,456.2983399358612,83.0,2,1,1.0,West Melbourne,2670.0,123.15468164794008,9.874943155979992,5728.0,127.06319832402235,9.858988395007664,6326.0,127.30509010433133,9.857680872150643,Brimbank
h,-37.8056,144.9463,1.9,2100000.0,,440.0,,4,1,0.0,West Melbourne,632.0,116.27689873417721,9.702213279678068,4139.0,124.60642667310945,9.860119047619047,5567.0,125.576971438836,9.846814279258924,Brimbank
u,-37.8118,144.9526,1.9,601000.0,1996.0,456.2983399358612,81.0,3,1,1.0,West Melbourne,2890.0,125.5553633217993,9.883116883116884,5876.0,127.81705241660994,9.858813523283011,6428.0,127.7255756067206,9.858477710726104,Brimbank
h,-37.855,144.8905,8.0,1325000.0,,452.0,,4,2,1.0,Williamstown,30.0,148.73333333333332,9.84,92.0,149.02173913043478,9.761904761904763,104.0,145.06730769230768,9.64864864864865,Brimbank
h,-37.8613,144.8988,8.0,1400000.0,1950.0,320.0,160.0,4,2,1.0,Williamstown,54.0,171.62962962962962,9.866666666666667,70.0,161.74285714285713,9.844444444444445,77.0,157.01298701298703,9.865384615384615,Brimbank
h,-37.8681,144.8994,8.0,1535000.0,1910.0,507.0,186.0,3,1,1.0,Williamstown,35.0,186.22857142857143,9.8125,65.0,166.2,9.878048780487806,68.0,163.26470588235293,9.840909090909092,Brimbank
u,-37.8663,144.8883,8.0,890000.0,1980.0,456.2983399358612,111.0,3,1,3.0,Williamstown,10.0,137.4,9.777777777777779,69.0,161.1304347826087,9.777777777777779,88.0,151.42045454545453,9.758064516129032,Brimbank
h,-37.8517,144.8923,8.0,1400000.0,,457.0,,4,2,4.0,Williamstown,38.0,141.05263157894737,9.84375,93.0,145.76344086021504,9.723076923076922,106.0,145.26415094339623,9.657894736842104,Brimbank
h,-37.8652,144.9019,8.0,1800000.0,2006.0,332.0,252.0,3,2,2.0,Williamstown,41.0,179.5609756097561,9.857142857142858,66.0,164.43939393939394,9.857142857142858,71.0,160.8732394366197,9.847826086956522,Brimbank
h,-37.8615,144.8827,8.0,1050000.0,,445.0,148.0,2,1,4.0,Williamstown,7.0,118.42857142857143,9.285714285714286,62.0,135.11290322580646,9.754716981132075,101.0,143.67326732673268,9.708333333333334,Brimbank
h,-37.857,144.8906,8.0,850000.0,,278.0,,2,1,1.0,Williamstown,32.0,152.5,9.884615384615385,92.0,149.02173913043478,9.761904761904763,102.0,146.05882352941177,9.666666666666666,Brimbank
h,-37.8633,144.8963,8.0,2910000.0,1890.0,338.0,196.0,4,3,0.0,Williamstown,49.0,173.9795918367347,9.884615384615385,69.0,161.47826086956522,9.844444444444445,79.0,156.73417721518987,9.777777777777779,Brimbank
h,-37.8609,144.8947,8.0,2910000.0,1990.0,515.0,286.0,3,3,2.0,Williamstown,54.0,167.0,9.875,77.0,157.01298701298703,9.865384615384615,93.0,148.69892473118279,9.765625,Brimbank
h,-37.8671,144.8875,8.0,2640000.0,,650.0,,4,2,2.0,Williamstown,10.0,137.4,9.777777777777779,68.0,160.1764705882353,9.795454545454545,87.0,152.41379310344828,9.758064516129032,Brimbank
h,-37.8595,144.8868,8.0,1200000.0,1990.0,315.0,174.0,3,2,2.0,Williamstown,10.0,139.4,9.777777777777779,89.0,146.69662921348313,9.758064516129032,102.0,144.7450980392157,9.694444444444445,Brimbank
h,-37.8679,144.899,8.0,3130000.0,1920.0,897.0,,4,2,2.0,Williamstown,34.0,187.88235294117646,9.8,65.0,166.2,9.878048780487806,69.0,161.47826086956522,9.844444444444445,Brimbank
h,-37.8661,144.8973,8.0,1460000.0,1970.0,373.0,107.0,3,1,2.0,Williamstown,42.0,176.0952380952381,9.857142857142858,67.0,163.61194029850745,9.86046511627907,77.0,157.27272727272728,9.788461538461538,Brimbank
u,-37.8588,144.8919,8.0,310000.0,1968.0,456.2983399358612,58.0,1,1,1.0,Williamstown,38.0,148.89473684210526,9.9,82.0,154.0609756097561,9.771929824561404,99.0,146.34343434343435,9.7,Brimbank
h,-37.8578,144.8799,8.0,1200000.0,1997.0,348.0,200.0,3,2,2.0,Williamstown,5.0,130.4,8.8,64.0,124.453125,9.648148148148149,105.0,137.27619047619046,9.64,Brimbank
h,-37.8644,144.9039,8.0,1560000.0,2005.0,310.0,179.0,3,2,2.0,Williamstown,38.0,180.94736842105263,9.88888888888889,63.0,168.52380952380952,9.871794871794872,69.0,163.5072463768116,9.840909090909092,Brimbank
h,-37.8613,144.8939,8.0,1575000.0,1996.0,430.0,215.0,3,2,3.0,Williamstown,51.0,168.94117647058823,9.862068965517242,78.0,156.28205128205127,9.79245283018868,93.0,148.69892473118279,9.765625,Brimbank
t,-37.8581,144.9015,8.0,830000.0,1980.0,84.0,110.0,2,1,1.0,Williamstown,53.0,169.28301886792454,9.9,70.0,162.6,9.844444444444445,79.0,155.8860759493671,9.833333333333334,Brimbank
t,-37.8581,144.9011,8.0,830000.0,,56.0,,2,1,0.0,Williamstown,51.0,169.68627450980392,9.892857142857142,72.0,160.48611111111111,9.851063829787234,79.0,155.8860759493671,9.833333333333334,Brimbank
h,-37.8571,144.8915,8.0,1085000.0,,458.0,,4,1,2.0,Williamstown,35.0,147.77142857142857,9.89655172413793,91.0,149.02197802197801,9.774193548387096,100.0,146.18,9.7,Brimbank
h,-37.8623,144.8884,8.0,1815000.0,,321.0,287.0,4,3,2.0,Williamstown,13.0,143.92307692307693,9.8,81.0,155.7283950617284,9.75,97.0,148.2680412371134,9.735294117647058,Brimbank
h,-37.8513,144.8961,8.0,1470000.0,1970.0,364.0,93.0,3,2,1.0,Williamstown,45.0,165.44444444444446,9.785714285714286,89.0,148.12359550561797,9.833333333333334,102.0,143.57843137254903,9.643835616438356,Brimbank
h,-37.8647,144.8867,8.0,2230000.0,1900.0,782.0,212.0,4,2,2.0,Williamstown,9.0,143.33333333333334,9.75,72.0,156.63888888888889,9.755102040816327,96.0,149.42708333333334,9.761194029850746,Brimbank
t,-37.8658,144.8857,8.0,1460000.0,2010.0,506.0,180.0,3,2,2.0,Williamstown,7.0,139.14285714285714,9.857142857142858,65.0,159.30769230769232,9.761904761904763,93.0,149.61290322580646,9.75,Brimbank
h,-37.8643,144.8935,8.0,1410000.0,,195.0,260.0,5,2,2.0,Williamstown,35.0,157.31428571428572,9.869565217391305,72.0,158.80555555555554,9.770833333333334,84.0,154.47619047619048,9.779661016949152,Brimbank
h,-37.8695,144.9009,8.0,940000.0,1986.0,166.0,,2,1,0.0,Williamstown,30.0,183.06666666666666,9.846153846153847,63.0,165.96825396825398,9.871794871794872,67.0,163.61194029850745,9.86046511627907,Brimbank
h,-37.8623,144.8884,8.0,1900000.0,,321.0,287.0,4,3,2.0,Williamstown,13.0,143.92307692307693,9.8,81.0,155.7283950617284,9.75,97.0,148.2680412371134,9.735294117647058,Brimbank
h,-37.8634,144.8796,8.0,1330000.0,2003.0,217.0,266.0,4,3,2.0,Williamstown,5.0,124.6,9.0,33.0,134.75757575757575,9.666666666666666,90.0,135.64444444444445,9.661764705882353,Brimbank
h,-37.8667,144.903,8.0,1010000.0,,250.0,185.0,3,2,2.0,Williamstown,34.0,180.08823529411765,9.866666666666667,63.0,165.96825396825398,9.871794871794872,68.0,163.26470588235293,9.840909090909092,Brimbank
h,-37.8571,144.8767,8.0,1010000.0,1995.0,418.0,204.0,3,2,2.0,Williamstown,4.0,123.0,8.25,52.0,115.6923076923077,9.533333333333333,84.0,124.6547619047619,9.611940298507463,Brimbank
u,-37.8536,144.899,8.0,450000.0,,456.2983399358612,,2,1,2.0,Williamstown,46.0,173.08695652173913,9.807692307692308,77.0,157.01298701298703,9.865384615384615,94.0,148.40425531914894,9.815384615384616,Brimbank
u,-37.8536,144.8981,8.0,513500.0,1980.0,456.2983399358612,72.0,2,1,1.0,Williamstown,47.0,171.4468085106383,9.814814814814815,77.0,157.01298701298703,9.865384615384615,96.0,148.35416666666666,9.746268656716419,Brimbank
h,-37.8544,144.8922,8.0,1000000.0,,240.0,,2,1,0.0,Williamstown,35.0,146.31428571428572,9.833333333333334,92.0,149.02173913043478,9.761904761904763,104.0,145.06730769230768,9.64864864864865,Brimbank
u,-37.857,144.891,8.0,415000.0,,456.2983399358612,,2,1,1.0,Williamstown,33.0,151.1818181818182,9.88888888888889,91.0,148.47252747252747,9.758064516129032,101.0,145.32673267326732,9.67605633802817,Brimbank
h,-37.8608,144.8803,8.0,906000.0,,270.0,,3,2,2.0,Williamstown,5.0,124.6,9.0,57.0,127.6842105263158,9.6875,101.0,141.24752475247524,9.666666666666666,Brimbank
h,-37.8621,144.8872,8.0,1805000.0,1930.0,466.0,160.0,4,2,2.0,Williamstown,10.0,138.8,9.75,82.0,152.96341463414635,9.758620689655173,97.0,148.2680412371134,9.735294117647058,Brimbank
h,-37.8525,144.8945,8.0,1126000.0,1900.0,307.0,150.0,4,1,1.0,Williamstown,41.0,157.9512195121951,9.793103448275861,92.0,149.18478260869566,9.841269841269842,102.0,144.80392156862746,9.652777777777779,Brimbank
t,-37.8573,144.8911,8.0,935000.0,2002.0,233.0,194.0,3,2,1.0,Williamstown,34.0,148.5,9.892857142857142,91.0,148.47252747252747,9.758064516129032,100.0,146.18,9.7,Brimbank
h,-37.858000000000004,144.9005,8.0,895000.0,,193.0,,2,2,1.0,Williamstown,51.0,169.68627450980392,9.892857142857142,73.0,161.13698630136986,9.854166666666666,81.0,154.02469135802468,9.821428571428571,Brimbank
u,-37.8504,144.8924,8.0,375000.0,1970.0,456.2983399358612,49.0,2,1,1.0,Williamstown,36.0,143.75,9.833333333333334,95.0,143.7157894736842,9.671641791044776,108.0,145.63888888888889,9.662337662337663,Brimbank
h,-37.8643,144.9043,8.0,1000000.0,,189.0,,3,1,2.0,Williamstown,35.0,178.9142857142857,9.882352941176471,63.0,168.52380952380952,9.871794871794872,69.0,163.5072463768116,9.840909090909092,Brimbank
h,-37.853,144.8928,8.0,769000.0,,265.0,,2,1,1.0,Williamstown,35.0,141.77142857142857,9.833333333333334,92.0,148.90217391304347,9.761904761904763,104.0,145.06730769230768,9.64864864864865,Brimbank
h,-37.8587,144.8871,8.0,1270000.0,,470.0,,3,1,2.0,Williamstown,13.0,147.6153846153846,9.727272727272727,90.0,147.27777777777777,9.761904761904763,104.0,144.7403846153846,9.675675675675675,Brimbank
h,-37.8617,144.8799,8.0,1172000.0,,344.0,,4,2,2.0,Williamstown,5.0,124.6,9.0,50.0,127.74,9.651162790697674,98.0,138.4795918367347,9.67605633802817,Brimbank
h,-37.8516,144.8949,8.0,1360000.0,1930.0,477.0,,3,1,1.0,Williamstown,41.0,156.82926829268294,9.793103448275861,92.0,149.18478260869566,9.841269841269842,102.0,144.80392156862746,9.652777777777779,Brimbank
h,-37.8601,144.8879,8.0,2050000.0,2011.0,648.0,285.0,4,2,2.0,Williamstown,14.0,137.71428571428572,9.818181818181818,90.0,150.07777777777778,9.741935483870968,99.0,146.95959595959596,9.710144927536232,Brimbank
h,-37.8593,144.8881,8.0,975000.0,,289.0,158.0,3,2,2.0,Williamstown,20.0,150.2,9.8125,92.0,148.16304347826087,9.746031746031745,99.0,146.95959595959596,9.710144927536232,Brimbank
h,-37.8664,144.9072,8.0,1310000.0,1900.0,185.0,139.0,3,2,1.0,Williamstown,24.0,195.33333333333334,9.75,56.0,171.17857142857142,9.875,66.0,164.43939393939394,9.857142857142858,Brimbank
t,-37.8519,144.8968,8.0,830000.0,,456.2983399358612,,4,1,2.0,Williamstown,47.0,170.40425531914894,9.814814814814815,82.0,152.7439024390244,9.857142857142858,101.0,143.8118811881188,9.652777777777779,Brimbank
u,-37.8563,144.8995,8.0,491500.0,1970.0,456.2983399358612,61.0,2,1,1.0,Williamstown,52.0,170.0,9.833333333333334,76.0,158.02631578947367,9.862745098039216,87.0,149.29885057471265,9.833333333333334,Brimbank
u,-37.8612,144.8971,8.0,547500.0,1980.0,456.2983399358612,60.0,2,1,1.0,Williamstown,55.0,169.03636363636363,9.875,75.0,157.36,9.86,82.0,154.0609756097561,9.771929824561404,Brimbank
t,-37.8666,144.9058,8.0,965000.0,,151.0,148.0,3,2,1.0,Williamstown,29.0,190.0344827586207,9.818181818181818,60.0,168.1,9.88888888888889,66.0,164.43939393939394,9.857142857142858,Brimbank
h,-37.8551,144.8959,8.0,1262000.0,,204.0,,3,2,2.0,Williamstown,51.0,165.07843137254903,9.833333333333334,79.0,155.0759493670886,9.851851851851851,96.0,147.22916666666666,9.73134328358209,Brimbank
h,-37.86,144.895,8.0,1210000.0,1910.0,249.0,85.0,3,1,0.0,Williamstown,54.0,167.66666666666666,9.875,77.0,157.01298701298703,9.865384615384615,94.0,149.2340425531915,9.76923076923077,Brimbank
u,-37.8586,144.8937,8.0,412000.0,1980.0,456.2983399358612,65.0,2,1,1.0,Williamstown,55.0,166.25454545454545,9.882352941176471,79.0,155.51898734177215,9.777777777777779,96.0,147.76041666666666,9.73134328358209,Brimbank
h,-37.8645,144.8977,8.0,1337500.0,,297.0,,2,1,0.0,Williamstown,50.0,174.98,9.846153846153847,67.0,163.61194029850745,9.86046511627907,78.0,156.28205128205127,9.79245283018868,Boroondara
h,-37.8555,144.8952,8.0,811000.0,,183.0,,2,1,2.0,Williamstown,52.0,166.6153846153846,9.838709677419354,80.0,154.1375,9.851851851851851,97.0,146.09278350515464,9.705882352941176,Whitehorse
h,-37.8656,144.9039,8.0,1630000.0,2010.0,265.0,197.0,4,2,2.0,Williamstown,35.0,178.05714285714285,9.875,62.0,167.19354838709677,9.868421052631579,68.0,163.26470588235293,9.840909090909092,Boroondara
h,-37.855,144.8985,8.0,920000.0,,307.0,,2,1,1.0,Williamstown,50.0,167.76,9.827586206896552,77.0,157.01298701298703,9.865384615384615,95.0,147.89473684210526,9.757575757575758,Boroondara
h,-37.8605,144.8998,8.0,960000.0,1977.0,189.0,,3,2,1.0,Williamstown,53.0,172.81132075471697,9.89655172413793,69.0,163.5072463768116,9.840909090909092,77.0,157.01298701298703,9.865384615384615,Boroondara
h,-37.8592,144.888,8.0,1482500.0,1910.0,506.0,139.0,3,2,1.0,Williamstown,20.0,150.2,9.8125,91.0,148.8131868131868,9.746031746031745,100.0,146.29,9.7,Boroondara
h,-37.8576,144.8992,8.0,1300000.0,1980.0,369.0,250.0,4,2,2.0,Williamstown,54.0,166.90740740740742,9.838709677419354,76.0,158.02631578947367,9.862745098039216,84.0,151.23809523809524,9.844827586206897,Whitehorse
h,-37.8621,144.8999,8.0,2255000.0,1880.0,765.0,257.0,4,1,3.0,Williamstown,54.0,174.1851851851852,9.9,68.0,163.26470588235293,9.840909090909092,77.0,157.01298701298703,9.865384615384615,Whitehorse
h,-37.8615,144.9023,8.0,1860000.0,,199.0,242.0,4,2,0.0,Williamstown,50.0,176.0,9.88888888888889,67.0,163.61194029850745,9.86046511627907,76.0,158.02631578947367,9.862745098039216,Whitehorse
h,-37.8671,144.9001,8.0,1710000.0,2016.0,260.0,170.0,3,2,1.0,Williamstown,39.0,180.97435897435898,9.85,65.0,166.2,9.878048780487806,70.0,161.74285714285713,9.844444444444445,Whitehorse
h,-37.8638,144.8798,8.0,2440000.0,2005.0,500.0,278.0,4,3,3.0,Williamstown,4.0,107.75,9.0,34.0,134.61764705882354,9.666666666666666,91.0,138.37362637362637,9.691176470588236,Whitehorse
u,-37.8586,144.8933,8.0,331000.0,,456.2983399358612,,1,1,1.0,Williamstown,52.0,162.67307692307693,9.882352941176471,81.0,154.85185185185185,9.767857142857142,96.0,147.76041666666666,9.73134328358209,Boroondara
t,-37.8563,144.8782,8.9,500000.0,,53.0,,2,1,1.0,Williamstown North,4.0,123.0,8.25,57.0,117.03508771929825,9.604166666666666,91.0,124.95604395604396,9.616438356164384,Boroondara
u,-37.8564,144.8864,8.9,400000.0,1970.0,456.2983399358612,,2,1,1.0,Williamstown North,13.0,132.46153846153845,9.75,90.0,146.15555555555557,9.73015873015873,107.0,142.37383177570092,9.636363636363637,Boroondara
h,-37.8561,144.8859,8.9,1410000.0,,680.0,,5,2,5.0,Williamstown North,13.0,132.46153846153845,9.75,90.0,145.63333333333333,9.698412698412698,109.0,143.25688073394497,9.64102564102564,Whitehorse
u,-37.8571,144.8841,8.9,285000.0,,456.2983399358612,,1,1,1.0,Williamstown North,11.0,119.0,9.454545454545455,84.0,141.38095238095238,9.693548387096774,112.0,142.67857142857142,9.64102564102564,Boroondara
u,-37.8573,144.8854,8.9,460000.0,1979.0,456.2983399358612,,2,1,1.0,Williamstown North,10.0,109.5,9.444444444444445,89.0,146.85393258426967,9.725806451612904,107.0,142.46728971962617,9.64935064935065,Whitehorse
h,-37.8559,144.8785,8.9,881000.0,,468.0,139.0,4,1,3.0,Williamstown North,5.0,128.4,8.6,58.0,117.08620689655173,9.612244897959183,97.0,126.42268041237114,9.64102564102564,Boroondara
